...1,Year,Month,Day,Site,LatinAnalysisName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi,NABAEnglishName,Family
5915,2014,9,6,GrandCanyonSouthRim,Epargyreus_clarus,3,26.5,NA,7,NA,silver spotted skipper,Hesperiidae
8562,1999,8,28,PortalAZ,Epargyreus_clarus,1,62,NA,8,NA,silver spotted skipper,Hesperiidae
8640,2000,7,29,PortalAZ,Epargyreus_clarus,2,45,NA,5,NA,silver spotted skipper,Hesperiidae
8723,2001,7,28,PortalAZ,Epargyreus_clarus,4,28.5,NA,5,NA,silver spotted skipper,Hesperiidae
8816,2003,7,26,PortalAZ,Epargyreus_clarus,1,16,NA,2,NA,silver spotted skipper,Hesperiidae
8935,2005,8,13,PortalAZ,Epargyreus_clarus,7,32,NA,4,NA,silver spotted skipper,Hesperiidae
8996,2009,7,25,PortalAZ,Epargyreus_clarus,3,20,NA,3,NA,silver spotted skipper,Hesperiidae
9096,2013,7,27,PortalAZ,Epargyreus_clarus,1,22.5,NA,3,NA,silver spotted skipper,Hesperiidae
9162,1979,7,15,RamseyCanyonAZ,Epargyreus_clarus,6,32,NA,4,NA,silver spotted skipper,Hesperiidae
9215,1980,7,13,RamseyCanyonAZ,Epargyreus_clarus,3,17,NA,3,NA,silver spotted skipper,Hesperiidae
9273,1981,7,19,RamseyCanyonAZ,Epargyreus_clarus,1,27,NA,4,NA,silver spotted skipper,Hesperiidae
9321,1982,6,24,RamseyCanyonAZ,Epargyreus_clarus,13,33,NA,3,NA,silver spotted skipper,Hesperiidae
9405,1983,8,6,RamseyCanyonAZ,Epargyreus_clarus,3,56,NA,9,NA,silver spotted skipper,Hesperiidae
9558,1985,8,10,RamseyCanyonAZ,Epargyreus_clarus,1,52,NA,6,NA,silver spotted skipper,Hesperiidae
9640,1986,8,16,RamseyCanyonAZ,Epargyreus_clarus,3,52,NA,7,NA,silver spotted skipper,Hesperiidae
9710,1987,8,9,RamseyCanyonAZ,Epargyreus_clarus,1,69,NA,8,NA,silver spotted skipper,Hesperiidae
9775,1988,7,30,RamseyCanyonAZ,Epargyreus_clarus,10,28,NA,3,NA,silver spotted skipper,Hesperiidae
9938,1990,8,4,RamseyCanyonAZ,Epargyreus_clarus,3,55,NA,5,NA,silver spotted skipper,Hesperiidae
10029,1991,7,30,RamseyCanyonAZ,Epargyreus_clarus,1,61.5,NA,8,NA,silver spotted skipper,Hesperiidae
10123,1992,8,2,RamseyCanyonAZ,Epargyreus_clarus,4,55,NA,7,NA,silver spotted skipper,Hesperiidae
10219,1993,7,31,RamseyCanyonAZ,Epargyreus_clarus,11,45.5,NA,4,NA,silver spotted skipper,Hesperiidae
10304,1994,7,30,RamseyCanyonAZ,Epargyreus_clarus,1,44,NA,5,NA,silver spotted skipper,Hesperiidae
10403,1995,8,6,RamseyCanyonAZ,Epargyreus_clarus,28,70,NA,7,NA,silver spotted skipper,Hesperiidae
10499,1996,8,5,RamseyCanyonAZ,Epargyreus_clarus,11,67.5,NA,8,NA,silver spotted skipper,Hesperiidae
10598,1997,8,2,RamseyCanyonAZ,Epargyreus_clarus,4,58,NA,8,NA,silver spotted skipper,Hesperiidae
10691,1998,8,1,RamseyCanyonAZ,Epargyreus_clarus,2,56.5,NA,7,NA,silver spotted skipper,Hesperiidae
10780,1999,8,3,RamseyCanyonAZ,Epargyreus_clarus,2,76,NA,8,NA,silver spotted skipper,Hesperiidae
10866,2000,8,5,RamseyCanyonAZ,Epargyreus_clarus,1,56,NA,6,NA,silver spotted skipper,Hesperiidae
10964,2001,8,4,RamseyCanyonAZ,Epargyreus_clarus,3,63,NA,8,NA,silver spotted skipper,Hesperiidae
11091,2003,8,2,RamseyCanyonAZ,Epargyreus_clarus,1,47,NA,5,NA,silver spotted skipper,Hesperiidae
11175,2004,7,31,RamseyCanyonAZ,Epargyreus_clarus,5,43.5,NA,5,NA,silver spotted skipper,Hesperiidae
11264,2005,7,31,RamseyCanyonAZ,Epargyreus_clarus,3,54.5,NA,5,NA,silver spotted skipper,Hesperiidae
11412,2007,8,11,RamseyCanyonAZ,Epargyreus_clarus,2,50,NA,5,NA,silver spotted skipper,Hesperiidae
11501,2008,8,2,RamseyCanyonAZ,Epargyreus_clarus,1,54,NA,7,NA,silver spotted skipper,Hesperiidae
11594,2009,8,1,RamseyCanyonAZ,Epargyreus_clarus,4,45,NA,7,NA,silver spotted skipper,Hesperiidae
11725,2011,7,30,RamseyCanyonAZ,Epargyreus_clarus,1,46.5,NA,7,NA,silver spotted skipper,Hesperiidae
11805,2012,8,4,RamseyCanyonAZ,Epargyreus_clarus,9,56,NA,7,NA,silver spotted skipper,Hesperiidae
11891,2013,8,3,RamseyCanyonAZ,Epargyreus_clarus,11,82,NA,11,NA,silver spotted skipper,Hesperiidae
11971,1993,7,30,SabinoCanyonAZ,Epargyreus_clarus,1,5,NA,2,NA,silver spotted skipper,Hesperiidae
12019,1994,7,22,SabinoCanyonAZ,Epargyreus_clarus,2,24,NA,6,NA,silver spotted skipper,Hesperiidae
12045,1995,7,29,SabinoCanyonAZ,Epargyreus_clarus,4,18,NA,2,NA,silver spotted skipper,Hesperiidae
12131,2000,7,26,SabinoCanyonAZ,Epargyreus_clarus,5,21.5,NA,3,NA,silver spotted skipper,Hesperiidae
12271,2009,7,18,SabinoCanyonAZ,Epargyreus_clarus,2,18,NA,4,NA,silver spotted skipper,Hesperiidae
12327,2010,7,17,SabinoCanyonAZ,Epargyreus_clarus,1,32,NA,5,NA,silver spotted skipper,Hesperiidae
12421,2011,7,16,SabinoCanyonAZ,Epargyreus_clarus,6,26.5,NA,7,NA,silver spotted skipper,Hesperiidae
12526,2012,7,21,SabinoCanyonAZ,Epargyreus_clarus,2,18,NA,4,NA,silver spotted skipper,Hesperiidae
12623,2013,7,20,SabinoCanyonAZ,Epargyreus_clarus,1,31.5,NA,7,NA,silver spotted skipper,Hesperiidae
12670,2011,7,31,SantaRitaMountains,Epargyreus_clarus,3,16,NA,3,NA,silver spotted skipper,Hesperiidae
12779,2012,7,29,SantaRitaMountains,Epargyreus_clarus,10,18.5,NA,5,NA,silver spotted skipper,Hesperiidae
13030,1980,7,15,SpringervilleAZ,Epargyreus_clarus,6,9,NA,1,NA,silver spotted skipper,Hesperiidae
247,2021,8,2,RamseyCanyonAZ,Erora_quaderna,2,48,12,8,48,arizona hairstreak,Lycaenidae
339,2021,7,26,SabinoCanyonAZ,Erora_quaderna,2,49.5,20,11,39,arizona hairstreak,Lycaenidae
815,2019,8,6,PatagoniaAZ,Erora_quaderna,8,71,25,9,40,arizona hairstreak,Lycaenidae
1044,2019,7,23,SabinoCanyonAZ,Erora_quaderna,12,38.5,12,7,19,arizona hairstreak,Lycaenidae
1102,2019,7,28,SantaRitaMountains,Erora_quaderna,1,37.5,18,6,12,arizona hairstreak,Lycaenidae
1441,2018,8,6,RamseyCanyonAZ,Erora_quaderna,4,59.5,17,7,23,arizona hairstreak,Lycaenidae
1536,2018,4,3,SabinoCanyonAZ,Erora_quaderna,20,51.5,21,9,33,arizona hairstreak,Lycaenidae
1589,2018,7,31,SabinoCanyonAZ,Erora_quaderna,5,33.5,14,6,15,arizona hairstreak,Lycaenidae
1650,2018,7,29,SantaRitaMountains,Erora_quaderna,1,58.5,16,9,23,arizona hairstreak,Lycaenidae
1921,2017,8,1,RamseyCanyonAZ,Erora_quaderna,10,44,13,6,11,arizona hairstreak,Lycaenidae
1995,2017,3,26,SabinoCanyonAZ,Erora_quaderna,4,58,27,10,32,arizona hairstreak,Lycaenidae
2052,2017,7,15,SabinoCanyonAZ,Erora_quaderna,21,38.5,12,6,15,arizona hairstreak,Lycaenidae
2391,2016,8,1,RamseyCanyonAZ,Erora_quaderna,2,41.5,13,6,21,arizona hairstreak,Lycaenidae
2465,2016,4,3,SabinoCanyonAZ,Erora_quaderna,9,56.5,27,10,27,arizona hairstreak,Lycaenidae
2524,2016,7,16,SabinoCanyonAZ,Erora_quaderna,20,45.5,17,9,25,arizona hairstreak,Lycaenidae
2578,2016,7,31,SantaRitaMountains,Erora_quaderna,5,40.5,13,6,20,arizona hairstreak,Lycaenidae
2755,2015,8,11,PatagoniaAZ,Erora_quaderna,2,81,25,10,43,arizona hairstreak,Lycaenidae
2894,2015,8,6,RamseyCanyonAZ,Erora_quaderna,5,53,13,7,17,arizona hairstreak,Lycaenidae
3048,2015,7,18,SabinoCanyonAZ,Erora_quaderna,1,29.5,17,6,16,arizona hairstreak,Lycaenidae
3093,2015,7,26,SantaRitaMountains,Erora_quaderna,11,43,17,6,21,arizona hairstreak,Lycaenidae
3273,2014,8,9,PatagoniaAZ,Erora_quaderna,5,80,18,10,44,arizona hairstreak,Lycaenidae
3343,2014,7,26,PortalAZ,Erora_quaderna,1,17,12,3,5,arizona hairstreak,Lycaenidae
3399,2014,8,2,RamseyCanyonAZ,Erora_quaderna,1,45.5,14,7,24,arizona hairstreak,Lycaenidae
3471,2014,4,6,SabinoCanyonAZ,Erora_quaderna,8,50,27,8,32,arizona hairstreak,Lycaenidae
3525,2014,7,19,SabinoCanyonAZ,Erora_quaderna,4,33.5,11,5,22,arizona hairstreak,Lycaenidae
3564,2014,7,27,SantaRitaMountains,Erora_quaderna,2,27,11,4,8,arizona hairstreak,Lycaenidae
3773,2020,7,28,RamseyCanyonAZ,Erora_quaderna,4,55.5,12,7,27,arizona hairstreak,Lycaenidae
3869,2020,4,3,SabinoCanyonAZ,Erora_quaderna,5,62,16,11,53,arizona hairstreak,Lycaenidae
6215,1988,8,6,PatagoniaAZ,Erora_quaderna,2,52,NA,6,NA,arizona hairstreak,Lycaenidae
6550,1992,8,9,PatagoniaAZ,Erora_quaderna,7,56.5,NA,7,NA,arizona hairstreak,Lycaenidae
6651,1993,8,7,PatagoniaAZ,Erora_quaderna,2,55,NA,6,NA,arizona hairstreak,Lycaenidae
7082,1998,8,8,PatagoniaAZ,Erora_quaderna,1,66.5,NA,6,NA,arizona hairstreak,Lycaenidae
8085,2010,8,7,PatagoniaAZ,Erora_quaderna,1,82,NA,9,NA,arizona hairstreak,Lycaenidae
8247,2012,8,11,PatagoniaAZ,Erora_quaderna,2,62,NA,8,NA,arizona hairstreak,Lycaenidae
8342,2013,8,10,PatagoniaAZ,Erora_quaderna,18,73,NA,11,NA,arizona hairstreak,Lycaenidae
8424,2017,8,7,PatagoniaAZ,Erora_quaderna,6,54,NA,6,NA,arizona hairstreak,Lycaenidae
8950,2009,7,25,PortalAZ,Erora_quaderna,1,20,NA,3,NA,arizona hairstreak,Lycaenidae
9114,1979,7,15,RamseyCanyonAZ,Erora_quaderna,1,32,NA,4,NA,arizona hairstreak,Lycaenidae
9225,1981,7,19,RamseyCanyonAZ,Erora_quaderna,1,27,NA,4,NA,arizona hairstreak,Lycaenidae
9334,1983,8,6,RamseyCanyonAZ,Erora_quaderna,13,56,NA,9,NA,arizona hairstreak,Lycaenidae
9582,1986,8,16,RamseyCanyonAZ,Erora_quaderna,4,52,NA,7,NA,arizona hairstreak,Lycaenidae
9871,1990,8,4,RamseyCanyonAZ,Erora_quaderna,3,55,NA,5,NA,arizona hairstreak,Lycaenidae
10058,1992,8,2,RamseyCanyonAZ,Erora_quaderna,10,55,NA,7,NA,arizona hairstreak,Lycaenidae
10146,1993,7,31,RamseyCanyonAZ,Erora_quaderna,15,45.5,NA,4,NA,arizona hairstreak,Lycaenidae
10244,1994,7,30,RamseyCanyonAZ,Erora_quaderna,1,44,NA,5,NA,arizona hairstreak,Lycaenidae
10326,1995,8,6,RamseyCanyonAZ,Erora_quaderna,2,70,NA,7,NA,arizona hairstreak,Lycaenidae
10429,1996,8,5,RamseyCanyonAZ,Erora_quaderna,6,67.5,NA,8,NA,arizona hairstreak,Lycaenidae
10524,1997,8,2,RamseyCanyonAZ,Erora_quaderna,3,58,NA,8,NA,arizona hairstreak,Lycaenidae
10625,1998,8,1,RamseyCanyonAZ,Erora_quaderna,8,56.5,NA,7,NA,arizona hairstreak,Lycaenidae
10715,1999,8,3,RamseyCanyonAZ,Erora_quaderna,1,76,NA,8,NA,arizona hairstreak,Lycaenidae
10800,2000,8,5,RamseyCanyonAZ,Erora_quaderna,1,56,NA,6,NA,arizona hairstreak,Lycaenidae
10989,2002,8,3,RamseyCanyonAZ,Erora_quaderna,3,52,NA,6,NA,arizona hairstreak,Lycaenidae
11108,2004,7,31,RamseyCanyonAZ,Erora_quaderna,24,43.5,NA,5,NA,arizona hairstreak,Lycaenidae
11199,2005,7,31,RamseyCanyonAZ,Erora_quaderna,1,54.5,NA,5,NA,arizona hairstreak,Lycaenidae
11348,2007,8,11,RamseyCanyonAZ,Erora_quaderna,5,50,NA,5,NA,arizona hairstreak,Lycaenidae
11437,2008,8,2,RamseyCanyonAZ,Erora_quaderna,14,54,NA,7,NA,arizona hairstreak,Lycaenidae
11526,2009,8,1,RamseyCanyonAZ,Erora_quaderna,5,45,NA,7,NA,arizona hairstreak,Lycaenidae
11743,2012,8,4,RamseyCanyonAZ,Erora_quaderna,5,56,NA,7,NA,arizona hairstreak,Lycaenidae
11829,2013,8,3,RamseyCanyonAZ,Erora_quaderna,2,82,NA,11,NA,arizona hairstreak,Lycaenidae
11984,1994,7,22,SabinoCanyonAZ,Erora_quaderna,3,24,NA,6,NA,arizona hairstreak,Lycaenidae
12052,1996,7,27,SabinoCanyonAZ,Erora_quaderna,1,16,NA,3,NA,arizona hairstreak,Lycaenidae
12143,2001,7,18,SabinoCanyonAZ,Erora_quaderna,2,23,NA,4,NA,arizona hairstreak,Lycaenidae
12236,2009,7,18,SabinoCanyonAZ,Erora_quaderna,10,18,NA,4,NA,arizona hairstreak,Lycaenidae
12285,2010,7,17,SabinoCanyonAZ,Erora_quaderna,4,32,NA,5,NA,arizona hairstreak,Lycaenidae
12343,2011,4,2,SabinoCanyonAZ,Erora_quaderna,4,38,NA,8,NA,arizona hairstreak,Lycaenidae
12392,2011,7,16,SabinoCanyonAZ,Erora_quaderna,38,26.5,NA,7,NA,arizona hairstreak,Lycaenidae
12535,2013,4,7,SabinoCanyonAZ,Erora_quaderna,1,45.5,NA,7,NA,arizona hairstreak,Lycaenidae
